name,target_rva,target_size,source,notes
?setLastLadder@QuickMatchPreferences@@QAEXABVAsciiString@@G@Z,0x000AD140,223,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLQuickMatchMenu.cpp,reloc-derived;call-sites=1;identity=real
?setIgnore@IgnorePreferences@@QAEXABVAsciiString@@H_N@Z,0x000AE990,151,Code/GameEngine/Source/GameNetwork/GameSpy/GameSpyInfoRemoveFromSavedIgnoreListThunk.cpp,reloc-derived;call-sites=2;identity=real
?_M_insert_overflow@?$vector@UGen_t_000b0910_p8pod@@V?$allocator@UGen_t_000b0910_p8pod@@@_STL@@@_STL@@IAEXPAUGen_t_000b0910_p8pod@@ABU3@ABU__false_type@2@I_N@Z,0x000B0760,302,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_000b1b40@@UAE@XZ,0x000B0DF0,206,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_000b1da0_p8cd@@V?$allocator@UGen_t_000b1da0_p8cd@@@_STL@@@_STL@@IAEXPAUGen_t_000b1da0_p8cd@@ABU3@ABU__false_type@2@I_N@Z,0x000B19F0,268,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
??4AudioEventRTS@@QAEAAV0@ABV0@@Z,0x000B2690,360,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=5;identity=real
?setEventName@AudioEventRTS@@QAEXVAsciiString@@@Z,0x000B38C0,140,Code/GameEngine/Source/Common/INI/ini.cpp,reloc-derived;call-sites=1;identity=real
??0AudioEventRTS@@QAE@ABVAsciiString@@W4ObjectID@@@Z,0x000B4350,188,Code/GameEngine/Source/GameLogic/Object/Update/FlammableUpdateStartBurningSoundThunk.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_000b5490@@UAE@XZ,0x000B5240,85,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?evaluateBezSegmentAtT@BezierSegment@@QBEXMPAUCoord3D@@@Z,0x000B69A0,286,Code/GameEngine/Source/Common/bezier_segment.cpp,reloc-derived;call-sites=1;identity=real
??0BezierSegment@@QAE@XZ,0x000B6D00,64,Code/GameEngine/Source/Common/Bezier/BezFwdIterator.cpp,reloc-derived;call-sites=2;identity=real
?_M_fill_insert@?$vector@UCoord3D@@V?$allocator@UCoord3D@@@_STL@@@_STL@@QAEXPAUCoord3D@@IABU3@@Z,0x000B7AF0,310,Code/Libraries/Source/WWVegas/WWLib/Coord3DVectorResizeThunk.cpp,reloc-derived;call-sites=1;identity=real
??0SkyboxTextureSet@@QAE@XZ,0x000B83B0,185,Code/GameEngine/Source/Common/INI/INISkyboxTextureSet.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_000b84a0@@UAE@XZ,0x000B84D0,122,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?_M_bkt_num_key@?$hashtable@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@@_STL@@ABEIABVAsciiString@@I@Z,0x000B8670,41,Code/GameEngine/Source/Common/Audio/GameAudio.cpp,reloc-derived;call-sites=1;identity=real
??$_M_find@VAsciiString@@@?$hashtable@U?$pair@$$CBVAsciiString@@PAVSkyboxTextureSet@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAVSkyboxTextureSet@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAVSkyboxTextureSet@@@_STL@@@2@@_STL@@ABEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PAVSkyboxTextureSet@@@_STL@@@1@ABVAsciiString@@@Z,0x000B8A10,159,Code/GameEngine/Source/Common/INI/INISkyboxTextureSet.cpp,reloc-derived;call-sites=1;identity=real
??A?$hash_map@VAsciiString@@PAVSkyboxTextureSet@@U?$hash@VAsciiString@@@rts@@U?$equal_to@VAsciiString@@@4@V?$allocator@U?$pair@$$CBVAsciiString@@PAVSkyboxTextureSet@@@_STL@@@_STL@@@_STL@@QAEAAPAVSkyboxTextureSet@@ABVAsciiString@@@Z,0x000B8BD0,142,Code/GameEngine/Source/Common/INI/INISkyboxTextureSet.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_000b9aa0@@UAE@XZ,0x000B9AD0,14,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?Gen000247E9@@YAHPAVGenArgA@@PAVGenArgB@@PA_N@Z,0x000BB5D0,62,Code/GameEngine/Source/Common/S2FlagOutForwarders.cpp,reloc-derived;call-sites=2;identity=generated
??$_M_allocate_and_copy@PBUGen_t_000bc4b0_p4pod@@@?$vector@UGen_t_000bc4b0_p4pod@@V?$allocator@UGen_t_000bc4b0_p4pod@@@_STL@@@_STL@@IAEPAUGen_t_000bc4b0_p4pod@@IPBU2@0@Z,0x000BB620,88,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_000bc360_k4@@UGen_t_000bc360_p12cd@@@_STL@@QAE@ABU01@@Z,0x000BB890,76,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@W4ScienceType@@V?$allocator@W4ScienceType@@@_STL@@@_STL@@IAEXPAW4ScienceType@@ABW43@ABU__false_type@2@I_N@Z,0x000BC600,282,Code/GameEngine/Source/Common/INI/ParsePrerequisiteScienceThunk.cpp,reloc-derived;call-sites=3;identity=real
?_M_insert_overflow@?$vector@UGen_t_000bdbf0_p4cd@@V?$allocator@UGen_t_000bdbf0_p4cd@@@_STL@@@_STL@@IAEXPAUGen_t_000bdbf0_p4cd@@ABU3@ABU__false_type@2@I_N@Z,0x000BD3B0,328,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
??$_M_insert_dispatch@U?$_List_iterator@UCoord3D@@U?$_Const_traits@UCoord3D@@@_STL@@@_STL@@@?$list@UCoord3D@@V?$allocator@UCoord3D@@@_STL@@@_STL@@QAEXU?$_List_iterator@UCoord3D@@U?$_Nonconst_traits@UCoord3D@@@_STL@@@1@U?$_List_iterator@UCoord3D@@U?$_Const_traits@UCoord3D@@@_STL@@@1@1ABU__false_type@1@@Z,0x000BF260,75,Code/GameEngine/Source/Common/INI/INIMapCache.cpp,reloc-derived;call-sites=3;identity=real
?gen000BF2C0@@YAXPAX0@Z,0x000BF2C0,91,Code/GameEngine/Source/Common/AllocateThenInitialise.cpp,reloc-derived;call-sites=1;identity=generated
?_M_copy@?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@U?$_Select1st@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@@3@U?$less@VAsciiString@@@3@V?$allocator@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@@3@@_STL@@AAEPAU?$_Rb_tree_node@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@@2@PAU32@0@Z,0x000BFF50,171,Code/GameEngine/Source/Common/INI/INIMapCache.cpp,reloc-derived;call-sites=2;identity=real
?insert_unique@?$_Rb_tree@VAsciiString@@V1@U?$_Identity@VAsciiString@@@_STL@@U?$less@VAsciiString@@@3@V?$allocator@VAsciiString@@@3@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@VAsciiString@@U?$_Nonconst_traits@VAsciiString@@@_STL@@@_STL@@_N@2@ABVAsciiString@@@Z,0x000C0430,310,Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp,reloc-derived;call-sites=2;identity=real
??0Gen_t_000c1420_p12cd@@QAE@ABU0@@Z,0x000C1240,323,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
??4WaterTransparencySetting@@QAEAAV0@ABV0@@Z,0x000C3660,113,Code/GameEngine/Source/Common/INI/INIWater.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_000c3950@@UAE@XZ,0x000C3980,95,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_000c4580@@UAE@XZ,0x000C4040,11,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?canGetHealedAt@ActionManager@@QAE_NPBVObject@@0W4CommandSourceType@@@Z,0x000C5140,185,Code/GameEngine/Source/GameLogic/AI/AIUpdateInterface_privateGetHealed_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?canEnterObject@BFMEActionManager@@QAE_NPBVObject@@0W4CommandSourceType@@W4CanEnterType@@PA_N@Z,0x000C5440,849,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=1;identity=real
?getCanAttackObject@ActionManager@@QAE?AW4CanAttackResult@@PBVObject@@0W4CommandSourceType@@W4AbleToAttackType@@@Z,0x000C58F0,229,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=1;identity=real
?objectEnteringInfluence@Energy@@QAEXPAVObject@@@Z,0x000C8000,112,Code/GameEngine/Source/Common/ObjectFriendAdjustPower.cpp,reloc-derived;call-sites=1;identity=real
?objectLeavingInfluence@Energy@@QAEXPAVObject@@@Z,0x000C8090,112,Code/GameEngine/Source/Common/ObjectFriendAdjustPower.cpp,reloc-derived;call-sites=1;identity=real
?withdraw@Money@@QAEII_N@Z,0x000C8610,230,Code/GameEngine/Source/Common/ScriptActions_doGiveMoney_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?deposit@Money@@QAEXI_N@Z,0x000C8730,202,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,reloc-derived;call-sites=3;identity=real
?newMap@Player@@QAEXXZ,0x000C9200,43,Code/GameEngine/Source/Common/RTS/PlayerList.cpp,reloc-derived;call-sites=1;identity=real
?isPlayerObserver@Player@@QBE_NXZ,0x000C9CF0,7,Code/GameEngine/Source/GameLogic/ScriptEngine/victory_conditions.cpp,reloc-derived;call-sites=4;identity=real
?unidentified_00012eea@PlayerShim@@QBE_NXZ,0x000C9D00,7,Code/GameEngine/Source/GameLogic/ScriptEngine/victory_conditions.cpp,reloc-derived;call-sites=1;identity=real
?disableRadar@Player@@QAEXXZ,0x000CC1C0,193,Code/GameEngine/Source/Common/RTS/Player.cpp,reloc-derived;call-sites=1;identity=real
?enableRadar@Player@@QAEXXZ,0x000CC2C0,186,Code/GameEngine/Source/Common/RTS/Player.cpp,reloc-derived;call-sites=1;identity=real
??$_M_allocate_and_copy@PAUGen_t_000d1420_p4pod@@@?$vector@UGen_t_000d1420_p4pod@@V?$allocator@UGen_t_000d1420_p4pod@@@_STL@@@_STL@@IAEPAUGen_t_000d1420_p4pod@@IPAU2@0@Z,0x000CD450,88,Code/gen_small/tgrid_102.cpp,reloc-derived;call-sites=1;identity=generated
?iterateObjects@Player@@QBEXP6AXPAVObject@@PAX@Z1@Z,0x000CDCF0,77,Code/GameEngine/Source/Common/RTS/Player.cpp,reloc-derived;call-sites=4;identity=real
?countObjectsByThingTemplate@Player@@QBEXHPBQBVThingTemplate@@_NPAH1@Z,0x000CDD50,84,Code/GameEngine/Source/Common/RTS/ProductionPrerequisite.cpp,reloc-derived;call-sites=1;identity=real
?hasAnyBuildings@Player@@QBE_NV?$BitFlags@$0MA@@@_N@Z,0x000CDF70,118,Code/GameEngine/Source/GameLogic/ScriptEngine/victory_conditions.cpp,reloc-derived;call-sites=1;identity=real
?hasAnyUnits@Player@@QBE_NXZ,0x000CE070,48,Code/GameEngine/Source/GameLogic/ScriptEngine/victory_conditions.cpp,reloc-derived;call-sites=1;identity=real
?hasAnyObjects@Player@@QBE_N_N@Z,0x000CE0B0,60,Code/GameEngine/Source/GameLogic/ScriptEngine/victory_conditions.cpp,reloc-derived;call-sites=1;identity=real
?friend_applyDifficultyBonusesForObject@Player@@QAEXPAVObject@@_N@Z,0x000CE560,336,Code/GameEngine/Source/GameLogic/Object/Object_setReceivingDifficultyBonus.cpp,reloc-derived;call-sites=1;identity=real
??1AudioEventRTS@@UAE@XZ,0x000CFA40,77,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=1;identity=real
?unidentified_000CFE80@Player@@QAE?AW4ScienceAvailabilityType@@ABVAsciiString@@@Z,0x000CFE80,126,Code/GameEngine/Source/Common/ScriptActions_doPlayerSetScienceAvailability_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?_M_bkt_num_key@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@ABEIABVAsciiString@@I@Z,0x000D1070,41,Code/GameEngine/Source/GameLogic/System/GameLogic.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_000d17c0@@UAE@XZ,0x000D1730,111,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?addUpgrade@Player@@QAEPAVUpgrade@@PBVUpgradeTemplate@@W4UpgradeStatusType@@@Z,0x000D24C0,238,Code/GameEngine/Source/GameLogic/Object/Create/GrantUpgradeCreate.cpp,reloc-derived;call-sites=2;identity=real
?getOrStartSpecialPowerReadyFrame@Player@@QAEIPBVSpecialPowerTemplate@@@Z,0x000D28F0,156,Code/GameEngine/Source/Common/SpecialPowerModule_getReadyFrame_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?_M_insert@?$hashtable@U?$pair@$$CBHH@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHH@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHH@_STL@@@2@@_STL@@QAEAAU?$pair@$$CBHH@2@ABU32@@Z,0x000D3430,111,Code/gen_small/fam_005.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert@?$hashtable@U?$pair@$$CBHPAX@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHPAX@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHPAX@_STL@@@2@@_STL@@QAEAAU?$pair@$$CBHPAX@2@ABU32@@Z,0x000D3600,111,Code/gen_small/fam_008.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_000d7480@@UAE@XZ,0x000D3FA0,89,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?addScience@Player@@AAE_NW4ScienceType@@@Z,0x000D5380,438,Code/GameEngine/Source/Common/RTS/Player.cpp,reloc-derived;call-sites=2;identity=real
?localApplyBattlePlanBonusesToObject@@YAXPAVObject@@PAX@Z,0x000D5A40,352,Code/GameEngine/Source/GameLogic/Player_becomingTeamMember_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?removeBattlePlanBonusesForObject@Player@@QBEXPAVObject@@@Z,0x000D5C20,196,Code/GameEngine/Source/GameLogic/Player_becomingTeamMember_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?erase@?$hashtable@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000d81e0_p12cd@@@_STL@@@2@@2@@Z,0x000D64A0,154,Code/gen_small/tgrid_127.cpp,reloc-derived;call-sites=1;identity=generated
?gen000D6FB0@@YAPAXXZ,0x000D6FB0,65,Code/GameEngine/Source/Common/CachedPointerFills.cpp,reloc-derived;call-sites=2;identity=generated
?evaluate@Gen000D7180@@QAEPAXPAX@Z,0x000D7180,159,Code/GameEngine/Source/Common/SelfPairReturners.cpp,reloc-derived;call-sites=4;identity=generated
?evaluate@Gen000D7250@@QAEPAXPAX@Z,0x000D7250,159,Code/GameEngine/Source/Common/SelfPairReturners.cpp,reloc-derived;call-sites=1;identity=generated
?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W4CommandSourceType@@@Z,0x000D86C0,219,Code/GameEngine/Source/GameLogic/Object/Contain/TunnelContain.cpp,reloc-derived;call-sites=1;identity=real
?aiEnter@AICommandInterface@@QAEXPAVObject@@W4CommandSourceType@@@Z,0x000D89C0,203,Code/GameEngine/Source/GameLogic/AI/AIUpdateInterface_privateGetHealed_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?init@Player@@QAEXPBVPlayerTemplate@@@Z,0x000DA610,2043,Code/GameEngine/Source/Common/RTS/PlayerListSetLocalPlayer.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_000dddf0@@UAE@XZ,0x000DD440,1043,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_000de650_p128pod@@PAU1@H@_STL@@YAPAUGen_t_000de650_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x000DE490,74,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??$_M_allocate_and_copy@PAUGen_t_000de9e0_p16cd@@@?$vector@UGen_t_000de9e0_p16cd@@V?$allocator@UGen_t_000de9e0_p16cd@@@_STL@@@_STL@@IAEPAUGen_t_000de9e0_p16cd@@IPAU2@0@Z,0x000DE5D0,94,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UEvaSideSounds@@V?$allocator@UEvaSideSounds@@@_STL@@@_STL@@IAEXPAUEvaSideSounds@@ABU3@ABU__false_type@2@I_N@Z,0x000DEA80,267,Code/GameEngine/Source/GameClient/Eva.cpp,reloc-derived;call-sites=1;identity=real
?parseBlock@BfmePlayerAITypeSet@@QAEXPAVINI@@@Z,0x000DEEC0,578,Code/GameEngine/Source/Common/INI/INIPlayerAIType.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert@?$_Rb_tree@HU?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@@2@@_STL@@AAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@@2@@2@PAU_Rb_tree_node_base@2@0ABU?$pair@$$CBHUGen_t_000e1c50_p12cd@@@2@0@Z,0x000E1890,176,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=9;identity=generated
?insert_unique@?$_Rb_tree@HU?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_000e1c50_p12cd@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBHUGen_t_000e1c50_p12cd@@@2@@Z,0x000E1970,145,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=4;identity=generated
?_M_insert@?$_Rb_tree@HU?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@@2@@_STL@@AAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@@2@@2@PAU_Rb_tree_node_base@2@0ABU?$pair@$$CBHUGen_t_000e1f40_p12cd@@@2@0@Z,0x000E1A30,176,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=9;identity=generated
?insert_unique@?$_Rb_tree@HU?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_000e1f40_p12cd@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBHUGen_t_000e1f40_p12cd@@@2@@Z,0x000E1B10,145,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=4;identity=generated
??1PlayerTemplate@@QAE@XZ,0x000E27A0,702,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,reloc-derived;call-sites=7;identity=real
??0PlayerTemplate@@QAE@ABV0@@Z,0x000E2E50,918,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,reloc-derived;call-sites=2;identity=real
??4PlayerTemplate@@QAEAAV0@ABV0@@Z,0x000E32D0,903,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,reloc-derived;call-sites=1;identity=real
??1?$vector@VPlayerTemplate@@V?$allocator@VPlayerTemplate@@@_STL@@@_STL@@QAE@XZ,0x000E3D80,171,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@VPlayerTemplate@@V?$allocator@VPlayerTemplate@@@_STL@@@_STL@@IAEXPAVPlayerTemplate@@ABV3@ABU__false_type@2@I_N@Z,0x000E4000,289,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,reloc-derived;call-sites=2;identity=real
?_M_insert_overflow@?$vector@UGen_t_000e5750_p12cd@@V?$allocator@UGen_t_000e5750_p12cd@@@_STL@@@_STL@@IAEXPAUGen_t_000e5750_p12cd@@ABU3@ABU__false_type@2@I_N@Z,0x000E5580,281,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_000e6840@@UAE@XZ,0x000E6140,175,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000e7b60_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x000E7930,145,Code/gen_small/fam_008.cpp,reloc-derived;call-sites=1;identity=generated
??1ScienceVecStandIn@@QAE@XZ,0x000E80F0,203,Code/GameEngine/Source/Common/ScienceInfoDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
?_bfme_recordPointsEarned@BfmeAcademyPointRecorder@@QAEXH@Z,0x000E88D0,36,Code/GameEngine/Source/Common/RTS/Player_addSciencePurchasePoints.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert@?$_Rb_tree@PAXPAXU?$_Identity@PAX@_STL@@U?$less@PAX@2@V?$allocator@PAX@2@@_STL@@AAE?AU?$_Rb_tree_iterator@PAXU?$_Nonconst_traits@PAX@_STL@@@2@PAU_Rb_tree_node_base@2@0ABQAX0@Z,0x000E9770,176,Code/gen_small/tgrid_006.cpp,reloc-derived;call-sites=9;identity=real
?insert_unique@?$_Rb_tree@PAXPAXU?$_Identity@PAX@_STL@@U?$less@PAX@2@V?$allocator@PAX@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@PAXU?$_Nonconst_traits@PAX@_STL@@@_STL@@_N@2@ABQAX@Z,0x000E9850,145,Code/gen_small/tgrid_006.cpp,reloc-derived;call-sites=4;identity=real
??1Gen_dtor_000e9fe0@@UAE@XZ,0x000E9A40,150,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?findSpecialPowerTemplatePrivate@SpecialPowerStore@@IAEPAVSpecialPowerTemplate@@VAsciiString@@@Z,0x000EBA20,298,Code/GameEngine/Source/Common/INI/ini.cpp,reloc-derived;call-sites=1;identity=real
??0DamageInfo@@QAE@XZ,0x000ED430,39,Code/GameEngine/Source/GameLogic/Object/Object_kill.cpp,reloc-derived;call-sites=1;identity=real
??0DelayedLuaEventList@@QAE@XZ,0x000EDBB0,84,Code/GameEngine/Source/GameLogic/ScriptEngine/DelayedLuaEventUpdateCtorThunk.cpp,reloc-derived;call-sites=1;identity=real
?gen000EEFA0@@YAXPAX0@Z,0x000EEFA0,79,Code/GameEngine/Source/Common/SubobjectConstructingFactories.cpp,reloc-derived;call-sites=2;identity=generated
?h000EF060@Glo00EED810@@QAEXH@Z,0x000EF060,90,Code/GameEngine/Source/Common/R1ForwardToStoredObject.cpp,reloc-derived;call-sites=1;identity=real
?insert_unique@?$_Rb_tree@U?$pair@HH@_STL@@U?$pair@$$CBU?$pair@HH@_STL@@PAVTeamPrototype@@@2@U?$_Select1st@U?$pair@$$CBU?$pair@HH@_STL@@PAVTeamPrototype@@@_STL@@@2@U?$less@U?$pair@HH@_STL@@@2@V?$allocator@U?$pair@$$CBU?$pair@HH@_STL@@PAVTeamPrototype@@@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBU?$pair@HH@_STL@@PAVTeamPrototype@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBU?$pair@HH@_STL@@PAVTeamPrototype@@@_STL@@@2@@2@U32@ABU?$pair@$$CBU?$pair@HH@_STL@@PAVTeamPrototype@@@2@@Z,0x000EF750,684,Code/GameEngine/Source/Common/RTS/TeamFactoryCtorThunk.cpp,reloc-derived;call-sites=2;identity=real
?handle@Gen000EFCF0@@QAEXPAXH@Z,0x000EFCF0,41,Code/GameEngine/Source/Common/SpanCountForwarders.cpp,reloc-derived;call-sites=2;identity=generated
